source_file,source_path,source_line,label_source,is_ai,text,text_normalized,text_hash,group_id,formation_id,intitule,description,objectifs,programme,raw_label,duplicate_type,duplicate_of
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,185,est_lie_ia,1,TEXTE_MODELE: Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE INTITULE: Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative COMPETENCES_IA: NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation CERTIFICATION: RS 6776 ORGANISME: INSTITUT MON ASSISTANT NUMERIQUE NIVEAU: 0,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 16 h certification rs 6776 codes rome 0 organisme institut mon assistant numerique intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia nlp prompt engineering ia generative ethique de l ia automatisation certification rs 6776 organisme institut mon assistant numerique niveau 0,12ec7ac3212c58aa37f5908e,formation_group_id:d1ca1e0c84a3f0b0,225917dd2db80b5c,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,,,,1,near_duplicate,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 16 h certification rs 6776 codes rome 0 organisme institut mon assistant numerique intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia nlp prompt engineering ia generative ethique de l ia automatisation certification rs 6776 organisme institut mon assistant numerique niveau 0
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,197,est_lie_ia,1,TEXTE_MODELE: Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : AXIO FORMATION INTITULE: Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative COMPETENCES_IA: Prompt Engineering | IA générative | Éthique de l’IA | Visualisation | RAG | Automatisation CERTIFICATION: RS 6776 ORGANISME: AXIO FORMATION NIVEAU: 0,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 21 h certification rs 6776 codes rome 0 organisme axio formation intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia prompt engineering ia generative ethique de l ia visualisation rag automatisation certification rs 6776 organisme axio formation niveau 0,936f2520ddc8cfcb718fb1cd,formation_group_id:4a380c61e11cff09,07f6daf2d4b732f2,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,,,,1,group_duplicate,formation_group_id:4a380c61e11cff09
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,199,est_lie_ia,1,TEXTE_MODELE: Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE INTITULE: Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative COMPETENCES_IA: NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation CERTIFICATION: RS 6776 ORGANISME: INSTITUT MON ASSISTANT NUMERIQUE NIVEAU: 0,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 16 h certification rs 6776 codes rome 0 organisme institut mon assistant numerique intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia nlp prompt engineering ia generative ethique de l ia rag automatisation certification rs 6776 organisme institut mon assistant numerique niveau 0,2f767cf836afe91cad0ee952,formation_group_id:d1ca1e0c84a3f0b0,6ac30304f914bb96,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,,,,1,group_duplicate,formation_group_id:d1ca1e0c84a3f0b0
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,202,est_lie_ia,1,TEXTE_MODELE: Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE INTITULE: Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative COMPETENCES_IA: NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation CERTIFICATION: RS 6776 ORGANISME: INSTITUT MON ASSISTANT NUMERIQUE NIVEAU: 0,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 21 h certification rs 6776 codes rome 0 organisme institut mon assistant numerique intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia nlp prompt engineering ia generative ethique de l ia automatisation certification rs 6776 organisme institut mon assistant numerique niveau 0,5c15d012b9f9575741c64be8,formation_group_id:0dae97e28580ec6d,095157865f505521,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,,,,1,near_duplicate,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 21 h certification rs 6776 codes rome 0 organisme institut mon assistant numerique intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia nlp prompt engineering ia generative ethique de l ia automatisation certification rs 6776 organisme institut mon assistant numerique niveau 0
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,208,est_lie_ia,1,TEXTE_MODELE: Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE INTITULE: Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative COMPETENCES_IA: NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation CERTIFICATION: RS 6776 ORGANISME: INSTITUT MON ASSISTANT NUMERIQUE NIVEAU: 0,texte modele intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 16 h certification rs 6776 codes rome 0 organisme institut mon assistant numerique intitule creation de contenus redactionnels et visuels par l usage responsable de l intelligence artificielle generative competences ia nlp prompt engineering ia generative ethique de l ia rag automatisation certification rs 6776 organisme institut mon assistant numerique niveau 0,2f767cf836afe91cad0ee952,formation_group_id:d1ca1e0c84a3f0b0,ad24aad592f5f977,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,,,,1,group_duplicate,formation_group_id:d1ca1e0c84a3f0b0
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,228,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 41993 Codes ROME : 0 Organisme : NEOMA BUSINESS SCHOOL INTITULE: Architecte en intelligence artificielle COMPETENCES_IA: Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA CERTIFICATION: RNCP 41993 ORGANISME: NEOMA BUSINESS SCHOOL NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule architecte en intelligence artificielle public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite a distance duree 9 mois certification rncp 41993 codes rome 0 organisme neoma business school intitule architecte en intelligence artificielle competences ia deep learning prompt engineering ia generative ethique de l ia certification rncp 41993 organisme neoma business school niveau bac 5 grade master dea dess ingenieur niveau 7,9439a29fc922fa698912fd9a,formation_group_id:07bb0a8849a44c34,9ec431b4a2b2cbc4,Architecte en intelligence artificielle,,,,1,group_duplicate,formation_group_id:07bb0a8849a44c34
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,235,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 360 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning data science python pour l ia visualisation data engineering certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,5ec08b40f61df12560d309e0,formation_group_id:b80dfd7ee8642004,35b6d66aba553e4b,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:b80dfd7ee8642004
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,237,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | Data Engineering CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 360 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning data science python pour l ia ethique de l ia visualisation data engineering certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,1e57209652e85b198614e78c,formation_group_id:b80dfd7ee8642004,a08ced239ba31387,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:b80dfd7ee8642004
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,239,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation | No-code / Low-code | RAG | Automatisation | Séries temporelles CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite presentiel duree 320 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning nlp data engineering data science python pour l ia ethique de l ia big data visualisation no code low code rag automatisation series temporelles certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,2aa0168ad7b5b04bc6806682,formation_group_id:097364d6e950110b,07a925d35600b6d9,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:097364d6e950110b
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,240,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 3 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : ALYRA INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: NLP | Computer Vision | Prompt Engineering | IA générative | Éthique de l’IA | Big Data | Automatisation CERTIFICATION: RNCP 38616 ORGANISME: ALYRA NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 3 mois certification rncp 38616 codes rome 0 organisme alyra intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia nlp computer vision prompt engineering ia generative ethique de l ia big data automatisation certification rncp 38616 organisme alyra niveau bac 3 ou 4 licence master 1 maitrise niveau 6,8ae208b723244c5afe579cc6,formation_group_id:b040d48fbfac72ba,4caf058ba86fad5f,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:b040d48fbfac72ba
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,241,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | Deep Learning | Data Science | Python pour l’IA | Data Engineering CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 360 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning deep learning data science python pour l ia data engineering certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,e20312a55c758334fb5f7579,formation_group_id:b80dfd7ee8642004,8bec0e288fc60530,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:b80dfd7ee8642004
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,243,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Data Science | Big Data | Visualisation | Data Engineering CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 9 mois certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia data science big data visualisation data engineering certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,fb90e0fd4981316e2462f69c,formation_group_id:23b19b58c77f6523,04f75e2718e956fa,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:23b19b58c77f6523
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,250,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Expert en ingénierie et science des données Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 39775 Codes ROME : 0 Organisme : OPENCLASSROOMS INTITULE: Expert en ingénierie et science des données COMPETENCES_IA: Machine Learning | Deep Learning | NLP | Computer Vision | IA générative | Data Science | RAG CERTIFICATION: RNCP 39775 ORGANISME: OPENCLASSROOMS NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule expert en ingenierie et science des donnees public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite a distance duree 9 mois certification rncp 39775 codes rome 0 organisme openclassrooms intitule expert en ingenierie et science des donnees competences ia machine learning deep learning nlp computer vision ia generative data science rag certification rncp 39775 organisme openclassrooms niveau bac 5 grade master dea dess ingenieur niveau 7,120b4432ee4a0b381ea513c2,formation_group_id:60e3e50b14dfef60,0980c8cbec003978,Expert en ingénierie et science des données,,,,1,group_duplicate,formation_group_id:60e3e50b14dfef60
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,251,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Automatisation CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 9 mois certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia data engineering data science python pour l ia ethique de l ia automatisation certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,715c14929031c897c60d7dba,formation_group_id:23b19b58c77f6523,457e209548c83c11,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:23b19b58c77f6523
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,252,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | Deep Learning | NLP | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | RAG | Data Engineering CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 320 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning deep learning nlp data science python pour l ia ethique de l ia big data rag data engineering certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,f559a182a652146c64d520c6,formation_group_id:584d454ba15ad25f,c03c22b70a8c82f0,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:584d454ba15ad25f
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,253,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Big Data | Visualisation | RAG CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 320 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning nlp data engineering data science python pour l ia big data visualisation rag certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,e1cc7041c7ac5c3e83c6294e,formation_group_id:584d454ba15ad25f,7188326956426083,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:584d454ba15ad25f
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,254,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Expert en ingénierie et science des données Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 39775 Codes ROME : 0 Organisme : OPENCLASSROOMS INTITULE: Expert en ingénierie et science des données COMPETENCES_IA: Data Engineering | RAG CERTIFICATION: RNCP 39775 ORGANISME: OPENCLASSROOMS NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule expert en ingenierie et science des donnees public cible managers et professionnels rh souhaitant integrer l ia dans leur management niveau bac 5 grade master dea dess ingenieur niveau 7 modalite a distance duree 9 mois certification rncp 39775 codes rome 0 organisme openclassrooms intitule expert en ingenierie et science des donnees competences ia data engineering rag certification rncp 39775 organisme openclassrooms niveau bac 5 grade master dea dess ingenieur niveau 7,ab5db1804788716304178b02,formation_group_id:60e3e50b14dfef60,71cf4a92da7f50a9,Expert en ingénierie et science des données,,,,1,group_duplicate,formation_group_id:60e3e50b14dfef60
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,255,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 3 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : ALYRA INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Deep Learning | NLP | Computer Vision | Prompt Engineering | Machine Learning | Éthique de l’IA | Big Data | RAG | Automatisation CERTIFICATION: RNCP 38616 ORGANISME: ALYRA NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 3 mois certification rncp 38616 codes rome 0 organisme alyra intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia deep learning nlp computer vision prompt engineering machine learning ethique de l ia big data rag automatisation certification rncp 38616 organisme alyra niveau bac 3 ou 4 licence master 1 maitrise niveau 6,1ca3b3478f1ec886fbf31932,formation_group_id:b040d48fbfac72ba,9b182f3a1fe95dbd,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:b040d48fbfac72ba
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,256,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 40 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Data Science | Visualisation | Data Engineering CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 40 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia data science visualisation data engineering certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,2a1360678f2dac5150049c72,formation_group_id:d5737d5abe8a57cc,c40831231b244c22,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:d5737d5abe8a57cc
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,257,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON INTITULE: Concepteur développeur en intelligence artificielle et analyse big data COMPETENCES_IA: Machine Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation CERTIFICATION: RNCP 38616 ORGANISME: LE WAGON NIVEAU: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",texte modele intitule concepteur developpeur en intelligence artificielle et analyse big data public cible professionnels bac 3 4 en reconversion ou specialisation ia niveau bac 3 ou 4 licence master 1 maitrise niveau 6 modalite a distance duree 320 h certification rncp 38616 codes rome 0 organisme le wagon intitule concepteur developpeur en intelligence artificielle et analyse big data competences ia machine learning nlp data engineering data science python pour l ia ethique de l ia big data visualisation certification rncp 38616 organisme le wagon niveau bac 3 ou 4 licence master 1 maitrise niveau 6,34a56cfff5f44db751f64d60,formation_group_id:584d454ba15ad25f,c74bc3270292ec55,Concepteur développeur en intelligence artificielle et analyse big data,,,,1,group_duplicate,formation_group_id:584d454ba15ad25f
